13212,"191  ","1910023","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ｼﾓﾀﾞ","東京都","日野市","下田",0,0,0,0,0,0
13212,"191  ","1910002","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ｼﾝﾏﾁ","東京都","日野市","新町",0,0,1,0,0,0
13212,"191  ","1910016","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ｼﾝﾒｲ","東京都","日野市","神明",0,0,1,0,0,0
13212,"191  ","1910031","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾀｶﾊﾀ","東京都","日野市","高幡",0,0,0,0,0,0
13212,"191  ","1910062","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾀﾏﾀﾞｲﾗ","東京都","日野市","多摩平",0,0,1,0,0,0
13212,"191  ","1910051","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾄﾖﾀﾞ(ｵｵｱｻﾞ)","東京都","日野市","豊田（大字）",1,0,0,0,0,0
13212,"191  ","1910053","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾄﾖﾀﾞ(ﾁﾖｳﾒ)","東京都","日野市","豊田（丁目）",1,0,1,0,0,0
13212,"191  ","1910055","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾆｼﾋﾗﾔﾏ","東京都","日野市","西平山",0,0,1,0,0,0
13212,"191  ","1910052","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋｶﾞｼﾄﾖﾀﾞ","東京都","日野市","東豊田",0,0,1,0,0,0
13212,"191  ","1910054","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋｶﾞｼﾋﾗﾔﾏ","東京都","日野市","東平山",0,0,1,0,0,0
13212,"191  ","1910012","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋﾉ","東京都","日野市","日野",0,0,0,0,0,0
13212,"191  ","1910003","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋﾉﾀﾞｲ","東京都","日野市","日野台",0,0,1,0,0,0
13212,"191  ","1910011","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋﾉﾎﾝﾏﾁ","東京都","日野市","日野本町",0,0,1,0,0,0
13212,"191  ","1910043","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾋﾗﾔﾏ","東京都","日野市","平山",0,0,1,0,0,0
13212,"191  ","1910064","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾌｼﾞﾏﾁ","東京都","日野市","富士町",0,0,0,0,0,0
13212,"191  ","1910042","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾎﾄﾞｸﾎﾞ","東京都","日野市","程久保",0,0,1,0,0,0
13212,"191  ","1910024","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾏﾝｶﾞﾝｼﾞ","東京都","日野市","万願寺",0,0,0,0,0,0
13212,"191  ","1910032","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾐｻﾜ","東京都","日野市","三沢",0,0,1,0,0,0
13212,"191  ","1910041","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾐﾅﾐﾀﾞｲﾗ","東京都","日野市","南平",0,0,1,0,0,0
13212,"191  ","1910013","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾐﾔ","東京都","日野市","宮",0,0,0,0,0,0
13212,"191  ","1910033","ﾄｳｷﾖｳﾄ","ﾋﾉｼ","ﾓｸﾞｻ","東京都","日野市","百草",0,0,0,0,0,0
13213,"189  ","1890000","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","東京都","東村山市","以下に掲載がない場合",0,0,0,0,0,0
13213,"189  ","1890002","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｱｵﾊﾞﾁﾖｳ","東京都","東村山市","青葉町",0,0,1,0,0,0
13213,"189  ","1890001","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｱｷﾂﾁﾖｳ","東京都","東村山市","秋津町",0,0,1,0,0,0
13213,"189  ","1890011","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｵﾝﾀﾁﾖｳ","東京都","東村山市","恩多町",0,0,1,0,0,0
13213,"189  ","1890003","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｸﾒｶﾞﾜﾁﾖｳ","東京都","東村山市","久米川町",0,0,1,0,0,0
13213,"189  ","1890013","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｻｶｴﾁﾖｳ","東京都","東村山市","栄町",0,0,1,0,0,0
13213,"189  ","1890021","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ｽﾜﾁﾖｳ","東京都","東村山市","諏訪町",0,0,1,0,0,0
13213,"189  ","1890026","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾀﾏｺﾁﾖｳ","東京都","東村山市","多摩湖町",0,0,1,0,0,0
13213,"189  ","1890022","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾉｸﾞﾁﾁﾖｳ","東京都","東村山市","野口町",0,0,1,0,0,0
13213,"189  ","1890012","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾊｷﾞﾔﾏﾁﾖｳ","東京都","東村山市","萩山町",0,0,1,0,0,0
13213,"189  ","1890024","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾌｼﾞﾐﾁﾖｳ","東京都","東村山市","富士見町",0,0,1,0,0,0
13213,"189  ","1890014","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾎﾝﾁﾖｳ","東京都","東村山市","本町",0,0,1,0,0,0
13213,"189  ","1890023","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾐｽﾐﾁﾖｳ","東京都","東村山市","美住町",0,0,1,0,0,0
13213,"189  ","1890025","ﾄｳｷﾖｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ","ﾒｸﾞﾘﾀﾁﾖｳ","東京都","東村山市","廻田町",0,0,1,0,0,0
13214,"185  ","1850000","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","東京都","国分寺市","以下に掲載がない場合",0,0,0,0,0,0
13214,"185  ","1850024","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ｲｽﾞﾐﾁﾖｳ","東京都","国分寺市","泉町",0,0,1,0,0,0
13214,"185  ","1850001","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ｷﾀﾏﾁ","東京都","国分寺市","北町",0,0,1,0,0,0
13214,"185  ","1850004","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ｼﾝﾏﾁ","東京都","国分寺市","新町",0,0,1,0,0,0
13214,"185  ","1850036","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾀｶｷﾞﾁﾖｳ","東京都","国分寺市","高木町",0,0,1,0,0,0
13214,"185  ","1850003","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾄｸﾗ","東京都","国分寺市","戸倉",0,0,1,0,0,0
13214,"185  ","1850033","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾅｲﾄｳ","東京都","国分寺市","内藤",0,0,1,0,0,0
13214,"185  ","1850005","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾅﾐｷﾁﾖｳ","東京都","国分寺市","並木町",0,0,1,0,0,0
13214,"185  ","1850013","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾆｼｺｲｶﾞｸﾎﾞ","東京都","国分寺市","西恋ケ窪",0,0,1,0,0,0
13214,"185  ","1850035","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾆｼﾏﾁ","東京都","国分寺市","西町",0,0,1,0,0,0
13214,"185  ","1850023","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾆｼﾓﾄﾏﾁ","東京都","国分寺市","西元町",0,0,1,0,0,0
13214,"185  ","1850034","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾋｶﾘﾁﾖｳ","東京都","国分寺市","光町",0,0,1,0,0,0
13214,"185  ","1850014","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾋｶﾞｼｺｲｶﾞｸﾎﾞ","東京都","国分寺市","東恋ケ窪",0,0,1,0,0,0
13214,"185  ","1850002","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾋｶﾞｼﾄｸﾗ","東京都","国分寺市","東戸倉",0,0,1,0,0,0
13214,"185  ","1850022","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾋｶﾞｼﾓﾄﾏﾁ","東京都","国分寺市","東元町",0,0,1,0,0,0
13214,"185  ","1850032","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾋﾖｼﾁﾖｳ","東京都","国分寺市","日吉町",0,0,1,0,0,0
13214,"185  ","1850031","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾌｼﾞﾓﾄ","東京都","国分寺市","富士本",0,0,1,0,0,0
13214,"185  ","1850011","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾎﾝﾀﾞ","東京都","国分寺市","本多",0,0,1,0,0,0
13214,"185  ","1850012","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾎﾝﾁﾖｳ","東京都","国分寺市","本町",0,0,1,0,0,0
13214,"185  ","1850021","ﾄｳｷﾖｳﾄ","ｺｸﾌﾞﾝｼﾞｼ","ﾐﾅﾐﾁﾖｳ","東京都","国分寺市","南町",0,0,1,0,0,0
13215,"186  ","1860000","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","東京都","国立市","以下に掲載がない場合",0,0,0,0,0,0
13215,"186  ","1860013","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ｱｵﾔｷﾞ","東京都","国立市","青柳",0,0,0,0,0,0
13215,"186  ","1860014","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ｲｼﾀﾞ","東京都","国立市","石田",0,0,0,0,0,0
13215,"186  ","1860012","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ｲｽﾞﾐ","東京都","国立市","泉",0,0,1,0,0,0
13215,"186  ","1860001","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ｷﾀ","東京都","国立市","北",0,0,1,0,0,0
13215,"186  ","1860004","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾅｶ","東京都","国立市","中",0,0,1,0,0,0
13215,"186  ","1860005","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾆｼ","東京都","国立市","西",0,0,1,0,0,0
13215,"186  ","1860002","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾋｶﾞｼ","東京都","国立市","東",0,0,1,0,0,0
13215,"186  ","1860003","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾌｼﾞﾐﾀﾞｲ","東京都","国立市","富士見台",0,0,1,0,0,0
13215,"186  ","1860015","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾔｶﾞﾜ","東京都","国立市","矢川",0,0,0,0,0,0
13215,"186  ","1860011","ﾄｳｷﾖｳﾄ","ｸﾆﾀﾁｼ","ﾔﾎ","東京都","国立市","谷保",0,0,0,0,0,0
13218,"197  ","1970000","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","東京都","福生市","以下に掲載がない場合",0,0,0,0,0,0
13218,"197  ","1970024","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｳｼﾊﾏ","東京都","福生市","牛浜",0,0,0,0,0,0
13218,"197  ","1970012","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｶﾐﾀﾞｲﾗ","東京都","福生市","加美平",0,0,1,0,0,0
13218,"197  ","1970005","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｷﾀﾃﾞﾝｴﾝ","東京都","福生市","北田園",0,0,1,0,0,0
13218,"197  ","1970003","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｸﾏｶﾞﾜ","東京都","福生市","熊川",0,0,0,0,0,0
13218,"197  ","1970002","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｸﾏｶﾞﾜﾆﾉﾐﾔ","東京都","福生市","熊川二宮",0,0,0,0,0,0
13218,"197  ","1970023","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ｼﾓ","東京都","福生市","志茂",0,0,0,0,0,0
13218,"197  ","1970021","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾋｶﾞｼﾁﾖｳ","東京都","福生市","東町",0,0,0,0,0,0
13218,"197  ","1970011","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾌﾂｻ","東京都","福生市","福生",0,0,0,0,0,0
13218,"197  ","1970014","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾌﾂｻﾆﾉﾐﾔ","東京都","福生市","福生二宮",0,0,0,0,0,0
13218,"197  ","1970022","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾎﾝﾁﾖｳ","東京都","福生市","本町",0,0,0,0,0,0
13218,"197  ","1970004","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾐﾅﾐﾃﾞﾝｴﾝ","東京都","福生市","南田園",0,0,1,0,0,0
13218,"197  ","1970013","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾑｻｼﾉﾀﾞｲ","東京都","福生市","武蔵野台",0,0,1,0,0,0
13218,"197  ","1970001","ﾄｳｷﾖｳﾄ","ﾌﾂｻｼ","ﾖｺﾀｷﾁﾅｲ","東京都","福生市","横田基地内",0,0,0,0,0,0
13219,"201  ","2010000","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","東京都","狛江市","以下に掲載がない場合",0,0,0,0,0,0
13219,"201  ","2010003","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｲｽﾞﾐﾎﾝﾁﾖｳ","東京都","狛江市","和泉本町",0,0,1,0,0,0
13219,"201  ","2010015","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｲﾉｶﾞﾀ","東京都","狛江市","猪方",0,0,1,0,0,0
13219,"201  ","2010005","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｲﾜﾄﾞﾐﾅﾐ","東京都","狛江市","岩戸南",0,0,1,0,0,0
13219,"201  ","2010004","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｲﾜﾄﾞｷﾀ","東京都","狛江市","岩戸北",0,0,1,0,0,0
13219,"201  ","2010016","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ｺﾏｲﾏﾁ","東京都","狛江市","駒井町",0,0,1,0,0,0
13219,"201  ","2010012","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ﾅｶｲｽﾞﾐ","東京都","狛江市","中和泉",0,0,1,0,0,0
13219,"201  ","2010011","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ﾆｼｲｽﾞﾐ","東京都","狛江市","西和泉",0,0,1,0,0,0
13219,"201  ","2010001","ﾄｳｷﾖｳﾄ","ｺﾏｴｼ","ﾆｼﾉｶﾞﾜ","東京都","狛江市","西野川",0,0,1,0,0,0
